,Material,Long Material Description,Supplier,Location,PIGCOM,Comments,Leadtime,Tank_Drum_Size,Intransit,Intransit_Notes,Stock_CH01,Stock_CH10,monthly Chemical Forecast,monthly Consumption (6months),monthly Consumption (3months),Consumption on Current Month,InHouse Stock InMonth,StockSet InHouse & Intransit,Current InHouse & Intransit,Buy To StockSet,ByTank,revised To Buy,stock included Buy,Aveage ForeCast Consumption,current Chemical Demand,InHouse vs. curOrders,InHouse vs. oneMonth
42,105282,BUTYL CELLOSOLVE (BCS),SAMCHEM,D,-,ve sinh kela,14,188,0,-,188,0,0,63,63,0,188,2.5,188,0,0,,,0,0,188,188
43,104689,CERANIL D 1188,SAMIA,O,-,-,65,1,0,-,0,0,0,0,,0,0,4.2,0,0,0,,,0,0,0,0
44,104786,CERA ST,GSC ITALY,O,COMPOUND,THUNDER art,80,50,0,-,0,46,0,1,1,0,46,4.7,46,0,0,,,0,0,46,46
45,105153,FYL WAX CERA ST,GSC ITALY,O,-,THUNDER,80,50,0,-,0,0,0,0,,0,0,4.7,0,0,0,,,0,0,0,0
46,104541,CICLOESANONE *,Samchem,D,COMPOUND,EFF - FISS nitro,14,190,0,-,950,201,1038,729,848,94.469,1.1,2.5,1.1,1453.2,7.6,,,1038,191,960,113
47,104690,DC65,NG?C LAN,D,COMPOUND,"EFF water: GRETNA TT,HILLIARD TT, FLORIDA,JAVILLE TT",14,120,0,-,120,95,1,8,0,0,215,2.5,215,0,0,,,1,0,215,214
48,104787,DERMATOP TP,GSC ITALY,O,-,-,80,50,0,-,0,0,0,0,,0,0,4.7,0,0,0,,,0,0,0,0
49,104773,TO-VI-97,GSC ITALY,O,COMPOUND,"Emulsione Light, NCC ?ã ??i tên thành (WASSERLAC 77 ACB)",80,110,0,-,1210,382,581,650,699,29.001,2.7,4.7,2.7,1162,10.6,,,581,40,1552,1011
50,105179,WASSERLAC 77 ACB,GSC ITALY,O,-,"Emulsione Light,Tên m?i c?a TO-VI-97",80,110,3080,2023-04-22::1430.0|||2023-05-14::1650.0,0,0,0,0,,0,0,4.7,3080,0,0,,,0,0,0,0
51,104780,EUDERM MATT SN2,LANSESS,O,-,to make the transfer article Hermes from Itumbiara to VN.,26,120,0,-,0,0,0,0,,0,0,2.9,0,0,0,,,0,0,0,0
52,104926,TOP 100 M,GSC ITALY,O,COMPOUND,NCC doi ten thanh (DERMATOP DULL S),80,120,0,-,120,20,258,122,138,0.52,0.5,4.7,0.5,1083.6,9,,,258,16,124,-118
53,105176,DERMATOP DULL S,GSC ITALY,O,-,ten moi TOP 100 M,80,120,960,2023-04-17::480.0|||2023-04-24::480.0,360,0,0,0,,0,360,4.7,1320,0,0,,,0,0,360,360
54,104965,RODA LINK C/70,TFL,O,COMPOUND,cross linker,85,10,750,2023-05-12::10.0|||2023-05-16::740.0,980,355,464,353,374,34.176,2.9,4.8,4.5,139.2,13.9,,,464,78,1257,871
55,104939,AQUAFIX LUCID 555,GSC,O,COMPOUND,NCC da doi ten thanh (AQ SYSTEM 555 LUX),70,120,0,-,0,0,3166,1430,286,0,0,4.3,0,13613.8,113.4,,,3166,490,-490,-3166
56,105150,AQ SYSTEM 555 LUX,GSC,O,COMPOUND,ten moi cua AQUAFIX LUCID 555,70,120,9840,2023-04-15::3000.0|||2023-04-22::3840.0|||2023-05-14::3000.0,0,0,0,1477,2953,0,0,4.3,9840,0,0,,,0,0,0,0
57,105021,EXP AQUAFIX 1016,GSC,O,-,"TIP,BONO, VANILE,CAPE TOWN TIP,DAKOTA TIP / replace with 555",70,120,0,-,0,0,0,0,,0,0,4.3,0,0,0,,,0,0,0,0
58,105086,EX WT 43 051,STAHL Singapore,O,COMPOUND,"Fis Baltimora,FISS art: ANGKOR,CAPITAL,TAMPA,FARO,ALINE K TT HP,GABLES,SAHARA, NOKOR, AZORES,MERO",25,110,3630,2023-04-09::440.0|||2023-04-05::660.0|||2023-05-11::2530.0,2750,128,2379,2004,2203,476.43,1.2,2.8,2.7,237.9,2.2,,,2379,524,2354,499
59,104555,FI-70-306,STAHL Singapore,O,COMPOUND,"FISS art: Vintage, EFF Deco/Lux, EFF Classic TT",25,55,0,-,440,32,431,222,293,43.125,1.1,2.8,1.1,732.7,13.3,,,431,26,446,41
60,104512,Melio Wax AL-03,STAHL Singapore,O,-,"WAX DECO&CLASSIC, FISS1 VINTAGE",23,60,0,-,0,0,0,0,,0,0,2.8,0,0,0,,,0,0,0,0
61,104805,CONTEX FUCHSIA,SAMIA,O,PIGMENT,-,70,120,0,-,0,0,0,0,,0,0,4.8,0,0,0,,,0,0,0,0
62,105462,OPERA RUBINO,GSC,O,PIGMENT,GSC pigment,70,120,0,-,1440,152,35,17,21,1.755,45.5,4.8,45.5,0,0,,,35,3,1589,1557
63,104803,GIALLO CONTEX ECP,SAMIA,O,PIGMENT,-,70,120,0,-,0,0,0,0,,0,0,4.8,0,0,0,,,0,0,0,0
64,105468,OPERA GIALLO,GSC,O,PIGMENT,GSC pigment,70,120,0,-,3480,353,795,342,400,107.778,4.8,4.8,4.8,0,0,,,795,108,3725,3038
65,104557,CONTEX GIALLO PK,SAMIA,O,PIGMENT,-,70,60,0,-,0,0,0,0,,0,0,4.8,0,0,0,,,0,0,0,0
66,105472,OPERA ARANCIO,GSC,O,PIGMENT,GSC pigment,70,120,0,-,720,90,156,71,91,0.337,5.2,4.8,5.2,0,0,,,156,1,809,654
67,104745,ISOLAC GIALLO ORO,SAMIA,O,PIGMENT,"xai het khong mua nua chuyen qua ""SHADE YELLOW""",70,10,0,-,420,70,62,36,48,7.977,7.9,4.8,7.9,0,0,,,62,7,483,428
68,105593,SHADE YELLOW/EJ,GSC,,-,"pigment EFF nitro, KELA",70,10,0,-,0,0,0,0,,0,0,4.3,0,0,0,,,0,0,0,0
69,105611,SHADE YELLOW CO/EJ,GSC,,-,"pigment EFF nitro, KELA",70,10,0,-,0,0,0,0,,0,0,4.3,0,0,0,,,0,0,0,0
70,104766,BRITEX GREEN,SAMIA,O,-,-,70,1,0,-,0,0,0,0,,0,0,4.3,0,0,0,,,0,0,0,0
71,104727,DILUENT NITRO GL,RIVERBANK,D,COMPOUND,"pha EFF, FISS nitro và v? sinh",14,850,0,-,3400,2109,21636,19682,21035,2047.636,0.3,2.5,0.3,47599.2,56,,,21636,3683,1826,-16127
72,104564,HM-283,STAHL Singapore,O,-,"TIPSHINE article: MALTA TIP, BY CAST TIP, ZANZI TIP",20,1,0,-,50,50,0,0,,0,100,2.7,100,0,0,,,0,0,100,100
73,100029,HM-183                   ,STAHL,O,-,TIP BY MACHINE FOR BONO TT TIP,80,1,0,-,0,15,0,0,,0,15,4.7,15,0,0,,,0,0,15,15
74,104563,HM-132,STAHL Singapore,O,COMPOUND,-,23,22.5,0,-,0,0,0,0,,0,0,2.8,0,0,0,,,0,0,0,0
75,105205,HM-22-132,STAHL Singapore,O,COMPOUND,FISS nitro,25,25,0,-,125,38,56,46,44,0.45,2.9,2.8,2.9,0,0,,,56,8,155,107
76,100322,ICALAC SB 200,ICAP,O,COMPOUND,"KELA mua nhieu len, de 2 thang mua mot lan",83,110,1650,2023-04-21::1650.0,1980,282,1271,898,861,98.132,1.8,4.8,3.1,2160.7,19.6,,,1271,181,2081,991
77,104938,COMPACT HP3,RECALAC,O,COMPOUND,compound,80,1000,87000,2023-04-14::18000.0|||2022-05-13::18000.0|||2022-05-10::8000.0|||NaT::18000.0|||NaT::18000.0|||2023-04-01::3000.0|||2023-04-01::4000.0,1000,1455,19409,7165,7955,591.724,0.1,4.7,4.6,1940.9,1.9,,,19409,2036,419,-16954
78,104952,EX-RC -57-611/B,STAHL EUROPE BV,O,COMPOUND,(DONE)-Stahl Germany have another 14ton in their stock.,80,1000,0,-,0,0,0,0,,0,0,4.7,0,0,0,,,0,0,0,0
79,104867,BASEMASK 5000,SMIT FINISHING,O,COMPOUND,"SOFT, MALTA, OVAR",70,120,3600,NaT::3600.0,4320,311,2736,1179,1521,219.471,1.7,4.3,3,3556.8,29.6,,,2736,235,4396,1895
80,105321,BASEMUSK 5500,SMIT FINISHING,O,-,"Not, approved,PM.VIE.0021.19.A ,will be used in Mallorca article.",85,120,0,-,0,0,0,0,,0,0,4.8,0,0,0,,,0,0,0,0
81,104931,BINDER M-PR 400,GSC ITALY,O,COMPOUND,Compound,80,1000,119000,2023-04-17::2000.0|||2023-04-15::8000.0|||2023-04-17::10000.0|||2023-04-17::18000.0|||2023-04-22::5000.0|||2023-04-24::24000.0|||2023-04-24::9000.0|||NaT::24000.0|||2023-05-14::6000.0|||NaT::6000.0|||NaT::4000.0|||NaT::3000.0,0,597,41838,18152,19534,3255.98,0,4.7,2.9,75308.4,75.3,,,41838,6270,-5673,-41241
82,104932,BINDER W 212,GSC ITALY,O,COMPOUND,"Compound,NCC doi ten thanh (BINDER W 207)",80,1000,0,-,0,0,11920,3187,2695,0,0,4.7,0,56024,56,,,11920,1031,-1031,-11920
83,105151,BINDER W 207,GSC ITALY,O,-,ten moi BINDER W 212,80,1000,42000,2023-04-17::3000.0|||2023-04-22::3000.0|||2023-04-24::7000.0|||2023-04-24::11000.0|||2023-05-14::12000.0|||2023-05-14::6000.0,3000,1802,0,1415,2830,769.944,4802,4.7,46802,0,0,,,0,0,4802,4802
84,104928,RODA BASE 5615,TFL,O,COMPOUND,"FON or RIM article: AJAX TT, HERCULES TT,CAPRI,SAHARA KTT, RAVENNA,Maestro",85,120,28000,2023-05-12::11000.0|||2023-05-16::7000.0|||2023-05-23::10000.0,4000,1653,5871,1613,503,399.9,1,4.8,5.7,0,0,,,5871,2050,3603,-218
85,104987,BUTIL DIGLYCOL,SAMCHEM,D,COMPOUND,-,14,200,0,-,0,0,108,0,,0,0,2.5,0,270,1.4,,,108,32,-32,-108
86,105283,BUTYL CARBITOL (BC),SAMCHEM,D,COMPOUND,add on FISS water,14,200,0,-,400,381,0,100,111,13.727,781,2.5,781,0,0,,,0,0,781,781
87,104579,LAMOIL GS,UNICHEM,O,-,-,0,1,0,-,0,0,0,0,,0,0,2,0,0,0,,,0,0,0,0
88,104730,LAMSOFT SW16,UNICHEM,O,-,replace with Roda Feel 768N,54,100,0,-,0,0,0,0,,0,0,3.8,0,0,0,,,0,0,0,0
89,105263,RODA FEEL 768/ N,TFL,O,COMPOUND,"Tato Milling art ELLINGTESSE K TT, add on FISS water",85,30,0,-,1380,56,3,9,4,9.7,478.7,4.8,478.7,0,0,,,3,0,1436,1433
90,104696,LAMSOFT W 81,UNICHEM,O,-,-,54,100,0,-,0,0,0,0,,0,0,3.8,0,0,0,,,0,0,0,0
91,104709,LAMWAX 6,UNICHEM,O,-,-,54,120,0,-,0,0,0,0,,0,0,3.8,0,0,0,,,0,0,0,0
92,104806,CONTEX LEMON C,SAMIA,O,PIGMENT,-,70,120,0,-,0,0,0,0,,0,0,4.8,0,0,0,,,0,0,0,0
93,105469,OPERA LIMONE,GSC,O,PIGMENT,GSC pigment,70,120,1440,2023-04-17::360.0|||2023-05-14::1080.0,240,102,478,233,280,42.242,0.7,4.8,3.7,525.8,4.4,,,478,19,323,-136
94,104746,ISOLAC LEMON LP,SAMIA,O,PIGMENT,"xai het khong mua, chuyen qua  SHADE LEMON",70,10,0,-,0,10,21,7,3,0,0.5,4.8,0.5,90.3,9,,,21,0,10,-11
95,105594,SHADE LEMON/EJ,GSC,O,-,"pigment EFF nitro, KELA",70,10,30,2023-04-24::30.0,30,4,0,1,2,0.257,34,4.3,64,0,0,,,0,0,34,34
96,104759,BRITEX LEMON ICE,SAMIA,O,-,-,70,1,0,-,0,0,0,0,,0,0,4.3,0,0,0,,,0,0,0,0
97,104588,LS-8296,STAHL Singapore,O,COMPOUND,-,23,100,0,-,0,0,0,0,,0,0,2.8,0,0,0,,,0,0,0,0
98,105353,LS-64-296 ,STAHL Europe,O,COMPOUND,THUNDER,83,100,0,-,100,0,0,0,,0,100,4.8,100,0,0,,,0,0,100,100
99,104891,LS-64-256,STAHL Singapore,O,COMPOUND,"EMU, FIS 1,VINTAGE, EFF WILD",25,100,0,-,1500,330,1432,683,912,186.144,1.3,2.8,1.3,2148,21.5,,,1432,85,1745,398
100,104792,RODA LAC S 214,TFL,O,COMPOUND,-,85,110,0,-,0,0,4178,0,,0,0,4.8,0,20054.4,182.3,,,4178,775,-775,-4178
101,105310,RODA LAC S 214/N,TFL,O,COMPOUND,"EF+FISS NITRO, SIENA",85,110,7150,2023-05-23::3190.0|||NaT::3960.0,3630,224,4,2692,3002,389.846,963.5,4.8,2751,0,0,,,4,0,3854,3850
102,104729,TRUMP FINISH 6311,ISELLO,O,COMPOUND,-,75,45,0,-,945,56,17,41,41,0,58.9,4.5,58.9,0,0,,,17,0,1001,984
103,105016,SU-2960,STAHL Netherlands,O,-,-,105,100,0,-,0,0,0,0,,0,0,5.5,0,0,0,,,0,0,0,0
104,104937,MELIO AQUABASE W-MN,STAHL Singapore,O,-,STUCCO BY HAND,25,70,560,NaT::560.0,0,212,0,393,439,48.5,212,2.8,772,0,0,,,0,0,212,212
105,104601,METALIC SILVER - NHU BAC,Vina Hào D??ng,D,COMPOUND,-,14,1,0,-,3,2,0,0,,0,5,2.5,5,0,0,,,0,0,5,5
106,104680,MEK-CLEANING SOLVENT,RIVERBANK,D,COMPOUND,FISS nitro,14,165,0,-,165,239,134,273,251,31.714,3,2.5,3,0,0,,,134,17,387,270
107,104676,MELIO PROMUL AP-39 A,STAHL Singapore,O,COMPOUND,-,25,120,0,-,3600,1083,2800,1321,1324,159.436,1.7,2.8,1.7,3080,25.7,,,2800,306,4377,1883
108,104961,RODA PUR 65,TFL,O,-,xai het chuyen qua ASTACIN FINISH PUMN TF,85,1000,0,-,3000,728,0,320,640,394.339,3728,4.8,3728,0,0,,,0,0,3728,3728
109,105505,ASTACIN FINISH PUMN TF,STAHL Singapore,O,COMPOUND,xai het PUR 65 chuyen qua xai TF Singapore,28,120,4200,NaT::4200.0,5640,563,5512,2174,2139,13.864,1.1,2.9,1.9,5512,45.9,,,5512,760,5443,691
110,104960,RODA LINK 5504/N,TFL,O,COMPOUND,cross linker,85,10,700,2023-05-16::700.0,2610,651,1470,675,701,87.388,2.2,4.8,2.7,3087,308.7,,,1470,184,3077,1791
111,104675,MELIO 09-R-179,STAHL,O,-,same as Rodalink 5504,83,10,0,-,0,0,0,0,,0,0,4.8,0,0,0,,,0,0,0,0
112,105159,RETICOLANTE 05,ORCHID CHEM (NG?C LAN),D,-,-,0,10,0,-,0,0,0,0,,0,0,2,0,0,0,,,0,0,0,0
113,105157,HARDNER UR 26,ORCHID CHEM (NG?C LAN),D,-,-,0,10,0,-,0,0,0,0,,0,0,2,0,0,0,,,0,0,0,0
114,104734,TOUCHMILL C/FAT,GSC ITALY,O,-,OLIO,80,1000,0,-,0,156,0,1,,0,156,4.7,156,0,0,,,0,0,156,156
115,104643,TOUCHMILL C/LDM (EX MILLITER C/LDM),GSC ITALY,O,-,Will flush out and stop,80,1000,0,-,0,0,0,0,,0,0,4.7,0,0,0,,,0,0,0,0
116,104644,TOUCHMILL C/LDS (EX MILLITER C/LDS),GSC ITALY,O,COMPOUND,"MILLING MEKONG, CAPITAL,Express,Datanla, PUCCINI",80,1000,0,-,1080,43,96,57,48,10.125,11.7,4.7,11.7,0,0,,,96,32,1091,1027
117,104645,TOUCHMILL C/W8 (EX MILLITER C/W8),GSC ITALY,O,COMPOUND,"MILLING CAPITAL,BOWIE",80,120,2040,2023-04-17::960.0|||2023-05-14::1080.0,360,63,240,79,86,48.66,1.8,4.7,10.3,0,0,,,240,93,330,183
118,104799,NERO CONTEX M,SAMIA,O,PIGMENT,"can replace by PP Stahl 19215, PP 11315)",70,120,0,-,0,0,2,0,,0,0,4.8,0,9.6,0.1,,,2,0,0,-2
119,105464,OPERA NERO FR,GSC,O,PIGMENT,GSC pigment (nhà CC ?ã ??i tên thành oxy fine nerro fr),70,120,0,-,1560,306,1997,969,1071,120.225,0.9,4.8,0.9,7788.3,64.9,,,1997,389,1477,-131
120,105180,OXY FINE NERO FR,GSC,O,-,GSC pigment (tên m?i c?a opera nero),70,120,12720,2023-04-17::3000.0|||2023-04-22::1800.0|||2023-04-24::720.0|||2023-04-24::1200.0|||2023-05-14::1440.0|||NaT::4560.0,0,0,0,0,,0,0,4.3,12720,0,0,,,0,0,0,0
121,104754,ISOLAC NERO,SAMIA,O,PIGMENT,-,70,10,0,-,1110,67,167,134,142,10.954,7,4.8,7,0,0,,,167,48,1129,1010
122,105595,SHADE BLACK/EJ,GSC,O,-,-,70,10,0,-,5,24,0,0,,0,29,4.3,29,0,0,,,0,0,29,29
123,104914,SAMIACEL LACCA 793,SAMIA,O,COMPOUND,"FISS BOWIE (MANWAH), EFF ELLING TON+VISEU K TT LUX",70,50,0,-,0,0,525,0,,0,0,4.3,0,2257.5,45.2,,,525,102,-102,-525
124,105533,SAMIACEL LACCA 793 ET,SAMIA,O,-,"FISS BOWIE (MANWAH), EFF ELLING TON+VISEU K TT LUX",70,50,2000,2023-04-15::2000.0,850,61,0,439,327,74.979,911,4.3,2911,0,0,,,0,0,911,911
125,104915,SAMIACEL OPACO 813,SAMIA,O,COMPOUND,-,70,50,0,-,0,0,2,0,,0,0,4.3,0,8.6,0.2,,,2,0,0,-2
126,105515,SAMIACEL OPACO 813 ET,SAMIA,O,COMPOUND,"FISS nitro, SIENA, Maestro",70,50,0,-,8000,95,1071,814,842,58.1,7.6,4.3,7.6,0,0,,,1071,94,8001,7024
127,104966,SMITFIX M 9556,SMIT FINISHING,O,COMPOUND,-,85,110,0,-,0,0,79,0,,0,0,4.8,0,379.2,3.4,,,79,0,0,-79
128,104964,RODA FIX 6271/B,TFL,O,-,fiss water mau trang,85,1000,2000,2023-04-04::2000.0,3000,772,0,657,531,0,3772,4.8,5772,0,0,,,0,0,3772,3772
129,105410,EX-WT-35-711,STAHL Singapore,O,COMPOUND,xai FISS water ,25,120,18360,NaT::1680.0|||NaT::3600.0|||NaT::3240.0|||2023-04-02::4920.0|||2023-05-14::4920.0,0,407,7853,4832,5693,494.256,0.1,2.8,2.4,3141.2,26.2,,,7853,1049,-642,-7446
130,104708,NOVA M 16/NF,UNICHEM,O,COMPOUND,-,54,120,0,-,0,0,0,0,,0,0,3.8,0,0,0,,,0,0,0,0
131,104973,TFIX M 9562,SMIT FINISHING,O,COMPOUND,"Tên art. Có TIP : BRAZOS MANWAH, TIP,BONO TIP, VANILE TIP,CAPE TOWN TIP,DAKOTA TIP,ASPEN,EMO TIP,ROSSINI TT TIP,TSING,XANTUM",70,120,0,-,8280,443,140,207,225,0.7,62.3,4.3,62.3,0,0,,,140,14,8709,8583
132,104812,NOVA NT/L NF,UNICHEM,O,-,-,54,120,0,-,0,0,0,0,,0,0,3.8,0,0,0,,,0,0,0,0
133,104824,NOVOLAC 750,RECALAC,O,COMPOUND,EMU DARK,70,1000,20000,2023-04-27::10000.0|||2022-05-10::10000.0,3000,244,3344,5553,6408,476.415,1,4.3,7,0,0,,,3344,612,2632,-100
134,105376,TOPCELL VOC FREE,Tanquimica BRazil,O,COMPOUND,EMUL: ASIAMA and MANWAH,76,1000,0,-,7000,510,3343,621,119,132.5,2.2,4.5,2.2,7688.9,7.7,,,3343,618,6892,4167
135,105223,EXP AQ SYSTEM EF 91/8,GSC,O,COMPOUND,"EFFETTO water: BONO TT TIP,HP, BRAZOS,VINCI, MALLORCA,BENTON,ANGKOR,RAIDER,GABLES,ROSSINI TT TIP",70,120,4560,2023-04-17::4560.0,840,1007,2409,2033,2032,6.2,0.8,4.3,2.7,3854.4,32.1,,,2409,303,1544,-562
136,105170,AQ SYSTEM EF 91/8,,,-,-,0,,0,-,0,0,0,0,,0,0,2,0,0,,,,0,0,0,0
137,104758,BRITEX ORANGE,SAMIA,O,-,-,70,1,0,-,0,0,0,0,,0,0,4.3,0,0,0,,,0,0,0,0
